662066	tca00071
662336	tca00071
662475	tca00071
662595	tca00071
662653	tca00071
662897	tca00071
662930	tca00071
663885	tca00071
664074	tca00071
664130	tca00071
100141961	tca00100
100142141	tca00100
100142196	tca00100
103312138	tca00100
103312575	tca00100
103312760	tca00100
103312761	tca00100
103313052	tca00100
103313247	tca00100
103315078	tca00100
103315179	tca00100
107397834	tca00100
657073	tca00100
658068	tca00100
658748	tca00100
659039	tca00100
659270	tca00100
659341	tca00100
659744	tca00100
660826	tca00100
661631	tca00100
661718	tca00100
661792	tca00100
661837	tca00100
661878	tca00100
661923	tca00100
661966	tca00100
664277	tca00100
100141867	tca00130
100141948	tca00130
103313640	tca00130
103315249	tca00130
107397720	tca00130
655197	tca00130
655211	tca00130
655270	tca00130
655287	tca00130
655436	tca00130
655438	tca00130
655519	tca00130
655644	tca00130
655951	tca00130
656466	tca00130
656890	tca00130
657935	tca00130
658270	tca00130
658566	tca00130
658921	tca00130
659321	tca00130
659418	tca00130
661377	tca00130
662210	tca00130
662658	tca00130
662698	tca00130
662911	tca00130
663384	tca00130
100141523	tca00190
100141571	tca00190
100142126	tca00190
100142590	tca00190
103312690	tca00190
103314312	tca00190
107398271	tca00190
107398701	tca00190
655065	tca00190
655096	tca00190
655328	tca00190
655374	tca00190
655380	tca00190
655413	tca00190
655421	tca00190
655618	tca00190
655823	tca00190
655875	tca00190
655995	tca00190
656208	tca00190
656279	tca00190
656326	tca00190
656327	tca00190
656487	tca00190
656527	tca00190
656548	tca00190
656612	tca00190
656683	tca00190
656758	tca00190
656817	tca00190
656997	tca00190
657039	tca00190
657168	tca00190
657235	tca00190
657326	tca00190
657394	tca00190
657437	tca00190
657625	tca00190
657657	tca00190
657737	tca00190
657790	tca00190
657791	tca00190
658066	tca00190
658397	tca00190
658529	tca00190
658575	tca00190
658699	tca00190
658713	tca00190
658882	tca00190
658931	tca00190
658950	tca00190
659201	tca00190
659363	tca00190
659459	tca00190
659690	tca00190
659867	tca00190
659925	tca00190
659959	tca00190
660325	tca00190
660332	tca00190
660402	tca00190
660493	tca00190
660535	tca00190
660570	tca00190
660587	tca00190
660744	tca00190
660813	tca00190
660843	tca00190
661125	tca00190
661139	tca00190
661195	tca00190
661213	tca00190
661302	tca00190
661347	tca00190
661434	tca00190
661473	tca00190
661586	tca00190
661641	tca00190
661851	tca00190
662333	tca00190
662346	tca00190
662618	tca00190
662710	tca00190
662804	tca00190
662849	tca00190
662858	tca00190
663029	tca00190
663097	tca00190
663322	tca00190
663406	tca00190
663542	tca00190
663777	tca00190
663864	tca00190
663894	tca00190
663904	tca00190
664057	tca00190
664078	tca00190
664104	tca00190
664127	tca00190
664239	tca00190
664573	tca00190
803817	tca00190
803818	tca00190
803819	tca00190
803820	tca00190
803821	tca00190
803822	tca00190
803823	tca00190
803824	tca00190
803825	tca00190
803826	tca00190
803827	tca00190
803828	tca00190
803829	tca00190
103315026	tca00220
655366	tca00220
655549	tca00220
655577	tca00220
655659	tca00220
656087	tca00220
656134	tca00220
657226	tca00220
657380	tca00220
657516	tca00220
657592	tca00220
657672	tca00220
658043	tca00220
658177	tca00220
660331	tca00220
660527	tca00220
660900	tca00220
100141543	tca00230
100141640	tca00230
100141815	tca00230
100141919	tca00230
100141933	tca00230
100142320	tca00230
100142601	tca00230
103312225	tca00230
103312254	tca00230
103313490	tca00230
103314351	tca00230
103315262	tca00230
107397842	tca00230
107397949	tca00230
654888	tca00230
654929	tca00230
655025	tca00230
655059	tca00230
655273	tca00230
655403	tca00230
655432	tca00230
655847	tca00230
655977	tca00230
655982	tca00230
656059	tca00230
656066	tca00230
656211	tca00230
656241	tca00230
656545	tca00230
656621	tca00230
656695	tca00230
656938	tca00230
657050	tca00230
657098	tca00230
657179	tca00230
657274	tca00230
657343	tca00230
657568	tca00230
657611	tca00230
657724	tca00230
658176	tca00230
658298	tca00230
658461	tca00230
658576	tca00230
658593	tca00230
658636	tca00230
658812	tca00230
658841	tca00230
658906	tca00230
658966	tca00230
659006	tca00230
659086	tca00230
659138	tca00230
659303	tca00230
659390	tca00230
659463	tca00230
659475	tca00230
659486	tca00230
659510	tca00230
659658	tca00230
659919	tca00230
659935	tca00230
660007	tca00230
660039	tca00230
660403	tca00230
660567	tca00230
660807	tca00230
661386	tca00230
661438	tca00230
661687	tca00230
661737	tca00230
661745	tca00230
662645	tca00230
662654	tca00230
662695	tca00230
662718	tca00230
662723	tca00230
662761	tca00230
662835	tca00230
662853	tca00230
662933	tca00230
662977	tca00230
663008	tca00230
663032	tca00230
663033	tca00230
663036	tca00230
663041	tca00230
663086	tca00230
663112	tca00230
663182	tca00230
663450	tca00230
663604	tca00230
663694	tca00230
663722	tca00230
664507	tca00230
655982	tca00232
656059	tca00232
656621	tca00232
656938	tca00232
100141815	tca00240
103312415	tca00240
103312858	tca00240
103313932	tca00240
103314351	tca00240
654848	tca00240
655847	tca00240
655977	tca00240
656733	tca00240
656823	tca00240
656841	tca00240
657098	tca00240
657179	tca00240
657724	tca00240
657786	tca00240
658390	tca00240
658560	tca00240
658576	tca00240
658593	tca00240
658821	tca00240
659164	tca00240
659303	tca00240
659935	tca00240
660436	tca00240
660567	tca00240
660900	tca00240
660997	tca00240
661386	tca00240
662209	tca00240
662313	tca00240
662451	tca00240
662517	tca00240
662718	tca00240
662765	tca00240
662853	tca00240
663182	tca00240
663694	tca00240
663878	tca00240
663994	tca00240
100141713	tca00250
100142274	tca00250
100142469	tca00250
103315026	tca00250
655349	tca00250
655403	tca00250
655577	tca00250
655659	tca00250
656087	tca00250
656134	tca00250
656225	tca00250
656545	tca00250
656992	tca00250
657046	tca00250
657226	tca00250
657288	tca00250
657363	tca00250
657380	tca00250
657558	tca00250
657887	tca00250
658043	tca00250
658177	tca00250
658298	tca00250
658321	tca00250
658584	tca00250
660331	tca00250
660527	tca00250
660900	tca00250
661308	tca00250
662650	tca00250
662684	tca00250
663088	tca00250
663315	tca00250
663722	tca00250
103314476	tca00260
655127	tca00260
655825	tca00260
656453	tca00260
656849	tca00260
656954	tca00260
657046	tca00260
657070	tca00260
657288	tca00260
657363	tca00260
657447	tca00260
657528	tca00260
658321	tca00260
658395	tca00260
658613	tca00260
659017	tca00260
659253	tca00260
659747	tca00260
659777	tca00260
661175	tca00260
662005	tca00260
662063	tca00260
662371	tca00260
662704	tca00260
663218	tca00260
663325	tca00260
663354	tca00260
663711	tca00260
100141742	tca00270
655252	tca00270
655282	tca00270
655565	tca00270
655620	tca00270
656125	tca00270
656361	tca00270
656444	tca00270
656524	tca00270
656567	tca00270
656589	tca00270
656636	tca00270
656766	tca00270
656954	tca00270
657217	tca00270
657608	tca00270
657644	tca00270
658012	tca00270
658043	tca00270
658177	tca00270
658321	tca00270
658756	tca00270
658827	tca00270
659321	tca00270
660071	tca00270
660474	tca00270
661175	tca00270
662005	tca00270
662176	tca00270
662339	tca00270
662371	tca00270
662431	tca00270
662999	tca00270
663218	tca00270
663314	tca00270
663325	tca00270
663426	tca00270
664447	tca00270
664509	tca00270
100142274	tca00280
100142469	tca00280
103312192	tca00280
103314817	tca00280
655896	tca00280
656328	tca00280
656773	tca00280
656992	tca00280
657047	tca00280
657314	tca00280
657528	tca00280
657543	tca00280
657963	tca00280
658321	tca00280
658395	tca00280
659023	tca00280
659081	tca00280
659113	tca00280
659438	tca00280
659782	tca00280
660327	tca00280
660433	tca00280
660569	tca00280
660648	tca00280
661224	tca00280
661279	tca00280
661503	tca00280
661684	tca00280
661810	tca00280
661818	tca00280
662066	tca00280
662188	tca00280
662232	tca00280
662336	tca00280
662431	tca00280
662653	tca00280
662897	tca00280
662930	tca00280
663091	tca00280
663547	tca00280
663575	tca00280
663823	tca00280
663885	tca00280
664130	tca00280
664439	tca00280
659253	tca00290
662431	tca00290
103312148	tca00310
103312192	tca00310
103312422	tca00310
103314817	tca00310
655896	tca00310
656328	tca00310
656360	tca00310
656650	tca00310
657528	tca00310
657811	tca00310
657891	tca00310
658295	tca00310
658395	tca00310
658527	tca00310
658776	tca00310
658843	tca00310
658855	tca00310
658990	tca00310
659438	tca00310
659759	tca00310
659954	tca00310
660094	tca00310
660326	tca00310
660388	tca00310
660433	tca00310
660658	tca00310
661193	tca00310
661224	tca00310
661279	tca00310
661810	tca00310
662066	tca00310
662228	tca00310
662336	tca00310
662406	tca00310
662527	tca00310
662642	tca00310
663776	tca00310
663880	tca00310
663885	tca00310
663889	tca00310
664087	tca00310
100142357	tca00330
103312192	tca00330
103314476	tca00330
103314817	tca00330
107398165	tca00330
107398760	tca00330
655282	tca00330
655366	tca00330
655549	tca00330
655620	tca00330
655896	tca00330
656173	tca00330
656328	tca00330
656524	tca00330
656985	tca00330
657862	tca00330
657887	tca00330
658043	tca00330
658177	tca00330
658395	tca00330
658917	tca00330
659438	tca00330
659689	tca00330
659695	tca00330
660098	tca00330
660479	tca00330
660961	tca00330
660999	tca00330
661018	tca00330
661224	tca00330
661279	tca00330
661414	tca00330
662606	tca00330
662614	tca00330
662681	tca00330
662935	tca00330
663431	tca00330
663523	tca00330
663628	tca00330
663647	tca00330
663711	tca00330
664343	tca00330
103312192	tca00340
103314476	tca00340
103314817	tca00340
107398462	tca00340
655896	tca00340
656328	tca00340
658395	tca00340
659438	tca00340
660098	tca00340
660961	tca00340
661224	tca00340
661279	tca00340
662054	tca00340
664593	tca00340
664601	tca00340
100142248	tca00350
103313065	tca00350
103314476	tca00350
107398462	tca00350
654905	tca00350
654918	tca00350
656105	tca00350
657666	tca00350
658043	tca00350
658177	tca00350
659321	tca00350
661439	tca00350
661480	tca00350
661842	tca00350
662314	tca00350
662347	tca00350
662658	tca00350
662962	tca00350
663011	tca00350
663294	tca00350
664303	tca00350
100142248	tca00360
103313065	tca00360
103314476	tca00360
107398462	tca00360
655392	tca00360
656105	tca00360
658043	tca00360
658177	tca00360
659321	tca00360
661842	tca00360
662658	tca00360
662962	tca00360
103312192	tca00380
103313065	tca00380
103314476	tca00380
103314817	tca00380
641538	tca00380
654844	tca00380
655157	tca00380
655252	tca00380
655758	tca00380
655896	tca00380
655915	tca00380
655994	tca00380
656125	tca00380
656328	tca00380
656360	tca00380
657528	tca00380
658395	tca00380
658645	tca00380
658708	tca00380
659438	tca00380
659954	tca00380
660326	tca00380
660433	tca00380
661224	tca00380
661279	tca00380
661810	tca00380
661842	tca00380
662066	tca00380
662228	tca00380
662336	tca00380
662962	tca00380
663885	tca00380
655392	tca00400
658043	tca00400
658177	tca00400
659321	tca00400
100124592	tca00410
100142274	tca00410
100142357	tca00410
100142469	tca00410
103312192	tca00410
103314817	tca00410
107398165	tca00410
107398462	tca00410
655768	tca00410
655896	tca00410
656328	tca00410
656992	tca00410
657314	tca00410
658001	tca00410
658395	tca00410
658821	tca00410
659438	tca00410
659695	tca00410
660098	tca00410
660385	tca00410
660433	tca00410
660516	tca00410
660961	tca00410
660997	tca00410
660999	tca00410
661224	tca00410
661279	tca00410
661684	tca00410
662209	tca00410
662336	tca00410
662475	tca00410
662614	tca00410
662653	tca00410
662681	tca00410
662935	tca00410
663091	tca00410
663315	tca00410
663823	tca00410
100124592	tca00430
655768	tca00430
656159	tca00430
659110	tca00430
660516	tca00430
661898	tca00430
663258	tca00430
663314	tca00430
663315	tca00430
663771	tca00430
654972	tca00440
658283	tca00440
659430	tca00440
661364	tca00440
663101	tca00440
655252	tca00450
656062	tca00450
656125	tca00450
657112	tca00450
657661	tca00450
658116	tca00450
659138	tca00450
660255	tca00450
661175	tca00450
655577	tca00470
657558	tca00470
663711	tca00470
103313605	tca00480
107397416	tca00480
107397424	tca00480
107398495	tca00480
654906	tca00480
654964	tca00480
655036	tca00480
655174	tca00480
655250	tca00480
655282	tca00480
655331	tca00480
655415	tca00480
655499	tca00480
655580	tca00480
655739	tca00480
655751	tca00480
655757	tca00480
656159	tca00480
656361	tca00480
656444	tca00480
656524	tca00480
656567	tca00480
656985	tca00480
657036	tca00480
657098	tca00480
657115	tca00480
657160	tca00480
657179	tca00480
657239	tca00480
657289	tca00480
657312	tca00480
657379	tca00480
657595	tca00480
657602	tca00480
657724	tca00480
657830	tca00480
658307	tca00480
658543	tca00480
658884	tca00480
658956	tca00480
659009	tca00480
659013	tca00480
659110	tca00480
659229	tca00480
659242	tca00480
659302	tca00480
659748	tca00480
659769	tca00480
659842	tca00480
659909	tca00480
659981	tca00480
660032	tca00480
660161	tca00480
660752	tca00480
661014	tca00480
661414	tca00480
661831	tca00480
661898	tca00480
662754	tca00480
662934	tca00480
662999	tca00480
663048	tca00480
663147	tca00480
663258	tca00480
663431	tca00480
663523	tca00480
663927	tca00480
103315140	tca00500
654888	tca00500
655607	tca00500
656402	tca00500
657075	tca00500
657390	tca00500
657406	tca00500
657694	tca00500
658192	tca00500
658808	tca00500
659227	tca00500
659356	tca00500
660308	tca00500
661356	tca00500
662050	tca00500
662526	tca00500
662717	tca00500
662746	tca00500
662782	tca00500
662806	tca00500
662835	tca00500
663954	tca00500
664009	tca00500
664022	tca00500
664041	tca00500
664111	tca00500
664385	tca00500
664389	tca00500
664392	tca00500
664395	tca00500
100142609	tca00510
103312430	tca00510
103312582	tca00510
103312608	tca00510
103312609	tca00510
103312999	tca00510
103314356	tca00510
103314917	tca00510
103315119	tca00510
654917	tca00510
655163	tca00510
655389	tca00510
655451	tca00510
655466	tca00510
656424	tca00510
656693	tca00510
657174	tca00510
657250	tca00510
657332	tca00510
657450	tca00510
657565	tca00510
657970	tca00510
658173	tca00510
658408	tca00510
658773	tca00510
659709	tca00510
659725	tca00510
660020	tca00510
660038	tca00510
660266	tca00510
660529	tca00510
660728	tca00510
660992	tca00510
661059	tca00510
661492	tca00510
661663	tca00510
661882	tca00510
662130	tca00510
662245	tca00510
662545	tca00510
662828	tca00510
663943	tca00510
664134	tca00510
664351	tca00510
103314069	tca00511
655239	tca00511
655460	tca00511
656027	tca00511
656452	tca00511
656534	tca00511
656617	tca00511
656698	tca00511
656754	tca00511
656843	tca00511
656874	tca00511
656928	tca00511
657014	tca00511
658146	tca00511
658249	tca00511
659187	tca00511
659369	tca00511
659583	tca00511
660163	tca00511
660225	tca00511
660286	tca00511
660426	tca00511
663067	tca00511
663208	tca00511
663233	tca00511
664516	tca00511
664560	tca00511
664562	tca00511
664563	tca00511
664564	tca00511
664567	tca00511
664569	tca00511
664571	tca00511
100141596	tca00512
658118	tca00512
658959	tca00512
661564	tca00512
661929	tca00512
662156	tca00512
662349	tca00512
662767	tca00512
663798	tca00512
664097	tca00512
100142609	tca00513
103312430	tca00513
103312999	tca00513
103314356	tca00513
103314917	tca00513
103315119	tca00513
654917	tca00513
655163	tca00513
655451	tca00513
655460	tca00513
655857	tca00513
656027	tca00513
656874	tca00513
657332	tca00513
657450	tca00513
657565	tca00513
657970	tca00513
658173	tca00513
658249	tca00513
658773	tca00513
659187	tca00513
659369	tca00513
659709	tca00513
659725	tca00513
660020	tca00513
660038	tca00513
660266	tca00513
660529	tca00513
660728	tca00513
661059	tca00513
661663	tca00513
662130	tca00513
662245	tca00513
664134	tca00513
664567	tca00513
664569	tca00513
664571	tca00513
100141596	tca00514
100141773	tca00514
655363	tca00514
655930	tca00514
656067	tca00514
656626	tca00514
657023	tca00514
658118	tca00514
658303	tca00514
658855	tca00514
658959	tca00514
659687	tca00514
660293	tca00514
661564	tca00514
661929	tca00514
662156	tca00514
662234	tca00514
662349	tca00514
662767	tca00514
662820	tca00514
663255	tca00514
663798	tca00514
664097	tca00514
659687	tca00515
660833	tca00515
661089	tca00515
662234	tca00515
662815	tca00515
664300	tca00515
100142385	tca00520
100142565	tca00520
103312199	tca00520
103312587	tca00520
107398196	tca00520
641504	tca00520
641505	tca00520
641592	tca00520
641593	tca00520
641594	tca00520
641601	tca00520
652967	tca00520
654888	tca00520
655213	tca00520
655349	tca00520
655452	tca00520
656175	tca00520
656561	tca00520
656620	tca00520
657035	tca00520
657353	tca00520
657520	tca00520
657692	tca00520
657694	tca00520
658031	tca00520
658249	tca00520
658736	tca00520
658808	tca00520
659187	tca00520
659192	tca00520
659227	tca00520
659908	tca00520
660308	tca00520
660592	tca00520
660600	tca00520
660758	tca00520
660783	tca00520
660881	tca00520
660901	tca00520
661383	tca00520
661428	tca00520
661649	tca00520
661689	tca00520
661771	tca00520
661806	tca00520
661895	tca00520
661938	tca00520
662112	tca00520
662136	tca00520
662835	tca00520
662842	tca00520
662908	tca00520
662916	tca00520
663313	tca00520
663970	tca00520
663992	tca00520
664523	tca00520
664567	tca00520
664569	tca00520
664571	tca00520
103312110	tca00531
655343	tca00531
655669	tca00531
657744	tca00531
657825	tca00531
657903	tca00531
658249	tca00531
659187	tca00531
659261	tca00531
659525	tca00531
659587	tca00531
659639	tca00531
661685	tca00531
661752	tca00531
662042	tca00531
662227	tca00531
663306	tca00531
664109	tca00531
664567	tca00531
664569	tca00531
664571	tca00531
656073	tca00532
656110	tca00532
656431	tca00532
657929	tca00532
659298	tca00532
662423	tca00532
663404	tca00532
663511	tca00532
656431	tca00534
657258	tca00534
657388	tca00534
657929	tca00534
659287	tca00534
659464	tca00534
660198	tca00534
662423	tca00534
662441	tca00534
662715	tca00534
663342	tca00534
663383	tca00534
663511	tca00534
103312192	tca00561
103313471	tca00561
103314817	tca00561
103315125	tca00561
107398243	tca00561
654869	tca00561
654959	tca00561
655803	tca00561
655896	tca00561
656036	tca00561
656248	tca00561
656328	tca00561
656882	tca00561
657546	tca00561
657679	tca00561
657756	tca00561
657943	tca00561
658019	tca00561
658097	tca00561
658395	tca00561
658542	tca00561
659311	tca00561
659438	tca00561
659586	tca00561
659743	tca00561
659765	tca00561
659825	tca00561
660502	tca00561
661138	tca00561
661224	tca00561
661279	tca00561
661676	tca00561
661694	tca00561
662053	tca00561
662076	tca00561
662703	tca00561
662704	tca00561
662731	tca00561
662787	tca00561
663130	tca00561
663656	tca00561
664028	tca00561
664032	tca00561
664486	tca00561
100141828	tca00562
654935	tca00562
655501	tca00562
655531	tca00562
655540	tca00562
655570	tca00562
656409	tca00562
656805	tca00562
656844	tca00562
657223	tca00562
657269	tca00562
657286	tca00562
657509	tca00562
657527	tca00562
657796	tca00562
658061	tca00562
658290	tca00562
658577	tca00562
658852	tca00562
659062	tca00562
659292	tca00562
659746	tca00562
659931	tca00562
660048	tca00562
660210	tca00562
660348	tca00562
661312	tca00562
661520	tca00562
661577	tca00562
661691	tca00562
661775	tca00562
661862	tca00562
662279	tca00562
662602	tca00562
662636	tca00562
663091	tca00562
663138	tca00562
663424	tca00562
663698	tca00562
663870	tca00562
664393	tca00562
100142102	tca00563
100271713	tca00563
103313214	tca00563
103313239	tca00563
103314153	tca00563
103314517	tca00563
103314747	tca00563
107397958	tca00563
107397980	tca00563
655726	tca00563
656085	tca00563
657033	tca00563
657215	tca00563
657347	tca00563
657735	tca00563
658997	tca00563
659232	tca00563
659665	tca00563
660546	tca00563
660650	tca00563
660665	tca00563
661109	tca00563
661493	tca00563
661639	tca00563
663374	tca00563
663467	tca00563
664158	tca00563
100141967	tca00564
103312188	tca00564
103313069	tca00564
103313471	tca00564
103314942	tca00564
103315125	tca00564
107398243	tca00564
654869	tca00564
654972	tca00564
654991	tca00564
655133	tca00564
655531	tca00564
656036	tca00564
656064	tca00564
656514	tca00564
656564	tca00564
656882	tca00564
657084	tca00564
657306	tca00564
657481	tca00564
657546	tca00564
657636	tca00564
657690	tca00564
657842	tca00564
658014	tca00564
658196	tca00564
658283	tca00564
658542	tca00564
659368	tca00564
659430	tca00564
659586	tca00564
659617	tca00564
659722	tca00564
659765	tca00564
659784	tca00564
659825	tca00564
659843	tca00564
659953	tca00564
660119	tca00564
660672	tca00564
661138	tca00564
661146	tca00564
661364	tca00564
661694	tca00564
661890	tca00564
661986	tca00564
662053	tca00564
662062	tca00564
662070	tca00564
662257	tca00564
662258	tca00564
662787	tca00564
662887	tca00564
663101	tca00564
663130	tca00564
663393	tca00564
663884	tca00564
664150	tca00564
664403	tca00564
664446	tca00564
664486	tca00564
100141967	tca00565
103312188	tca00565
103313069	tca00565
103313471	tca00565
107398243	tca00565
655133	tca00565
656206	tca00565
657084	tca00565
657481	tca00565
657636	tca00565
658196	tca00565
658221	tca00565
658732	tca00565
659430	tca00565
659617	tca00565
659722	tca00565
659784	tca00565
659825	tca00565
659843	tca00565
659999	tca00565
661986	tca00565
662053	tca00565
663101	tca00565
663960	tca00565
664259	tca00565
100141967	tca00590
100142328	tca00590
103312188	tca00590
103313069	tca00590
103314500	tca00590
107397411	tca00590
107397659	tca00590
655133	tca00590
655267	tca00590
655751	tca00590
657084	tca00590
657198	tca00590
657277	tca00590
657348	tca00590
657425	tca00590
657481	tca00590
657504	tca00590
657602	tca00590
658002	tca00590
658307	tca00590
659009	tca00590
659110	tca00590
659229	tca00590
659302	tca00590
659722	tca00590
659784	tca00590
659843	tca00590
660107	tca00590
660851	tca00590
660904	tca00590
661729	tca00590
661898	tca00590
661972	tca00590
661986	tca00590
662467	tca00590
662754	tca00590
663258	tca00590
100141967	tca00592
103312188	tca00592
103313069	tca00592
655133	tca00592
657084	tca00592
657481	tca00592
658001	tca00592
659722	tca00592
659784	tca00592
659843	tca00592
660385	tca00592
661986	tca00592
662475	tca00592
100142311	tca00600
103312869	tca00600
103312870	tca00600
103312871	tca00600
103312872	tca00600
103313471	tca00600
103313757	tca00600
103314115	tca00600
103314249	tca00600
107397783	tca00600
107398243	tca00600
654894	tca00600
655239	tca00600
655418	tca00600
656365	tca00600
656449	tca00600
657299	tca00600
657306	tca00600
657315	tca00600
657392	tca00600
657468	tca00600
657676	tca00600
657852	tca00600
658249	tca00600
658654	tca00600
659187	tca00600
659825	tca00600
659870	tca00600
660778	tca00600
660823	tca00600
661552	tca00600
661598	tca00600
662053	tca00600
662753	tca00600
662794	tca00600
663309	tca00600
663944	tca00600
664240	tca00600
664516	tca00600
664560	tca00600
664562	tca00600
664563	tca00600
664564	tca00600
664567	tca00600
664569	tca00600
664571	tca00600
655912	tca00601
658448	tca00601
661510	tca00601
661554	tca00601
655912	tca00603
658249	tca00603
658448	tca00603
659187	tca00603
663249	tca00603
664567	tca00603
664569	tca00603
664571	tca00603
658249	tca00604
659187	tca00604
660252	tca00604
664567	tca00604
664569	tca00604
664571	tca00604
103312192	tca00620
103313820	tca00620
103314817	tca00620
654905	tca00620
654959	tca00620
655038	tca00620
655448	tca00620
655824	tca00620
655896	tca00620
656328	tca00620
656453	tca00620
656589	tca00620
656710	tca00620
656993	tca00620
657374	tca00620
657528	tca00620
657607	tca00620
657644	tca00620
657686	tca00620
658214	tca00620
658362	tca00620
658395	tca00620
658707	tca00620
659361	tca00620
659438	tca00620
659743	tca00620
660071	tca00620
661166	tca00620
661224	tca00620
661279	tca00620
661705	tca00620
662063	tca00620
662066	tca00620
662339	tca00620
662559	tca00620
662701	tca00620
662703	tca00620
662731	tca00620
663379	tca00620
663426	tca00620
663656	tca00620
663885	tca00620
664447	tca00620
100142338	tca00630
103313196	tca00630
655157	tca00630
655825	tca00630
655915	tca00630
655994	tca00630
